#The dimension of the shirt M are:
#Torso:	30.3 x 20.2
#Arms :	2.02 x 10.1 x 34.34
#Shoul:	5.05 x 5.05

#****** M **********
#patch_size	pf
0.5			0.917623
1			0.893973
1.5			0.8381
2			0.865593
2.5			0.812972
3			0.734335
3.5			0.666341
4			0.756803
4.5			0.67048
5			0.79819
5.5			0.608103
6			0.681122
6.5			0.64949
7			0.463542
7.5			0.532127
8			0.454082
8.5			0.512616
9			0.574697
9.5			0.640326
10			0.709503

